Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,CAILLIEREZ,Denis,Maire,Monchiet,Pas-de-Calais,ASSELINEAU François,22/02/2022,PASDECALAIS,62,32,62MONCHIET,62578
M.,LACROIX,Vincent,Maire,Couin,Pas-de-Calais,DUPONT-AIGNAN Nicolas,22/02/2022,PASDECALAIS,62,32,62COUIN,62242
M.,VAROQUI,Jean-François,Maire,Savy-Berlette,Pas-de-Calais,FORTANÉ Jean-Marc,22/02/2022,PASDECALAIS,62,32,62SAVYBERLETTE,62785
M.,BERTOUT,Sébastien,Maire,Avesnes-le-Comte,Pas-de-Calais,HIDALGO Anne,22/02/2022,PASDECALAIS,62,32,62AVESNESLECOMTE,62063
M.,FLAHAUT,Michel,Maire,Haplincourt,Pas-de-Calais,HIDALGO Anne,22/02/2022,PASDECALAIS,62,32,62HAPLINCOURT,62410
Mme,HINGREZ-CÉRÉDA,Mireille,Conseillère départementale,,Pas-de-Calais,HIDALGO Anne,22/02/2022,PASDECALAIS,62,32,62,
M.,KRUSZKA,Daniel,Maire,Loison-sous-Lens,Pas-de-Calais,HIDALGO Anne,22/02/2022,PASDECALAIS,62,32,62LOISONSOUSLENS,62523
M.,BETHOUART,Sébastien,Maire,Airon-Saint-Vaast,Pas-de-Calais,MACRON Emmanuel,22/02/2022,PASDECALAIS,62,32,62AIRONSAINTVAAST,62016
Mme,BOUCHART,Natacha,Maire,Calais,Pas-de-Calais,MACRON Emmanuel,22/02/2022,PASDECALAIS,62,32,62CALAIS,62193
Mme,BOURGUIGNON,Brigitte,Conseillère départementale,,Pas-de-Calais,MACRON Emmanuel,22/02/2022,PASDECALAIS,62,32,62,
M.,THOREZ,Jean-Claude,Maire,Sailly-sur-la-Lys,Pas-de-Calais,MACRON Emmanuel,22/02/2022,PASDECALAIS,62,32,62SAILLYSURLALYS,62736
M.,LESTOCARD,Jean-Pierre,Maire,Baralle,Pas-de-Calais,MÉLENCHON Jean-Luc,22/02/2022,PASDECALAIS,62,32,62BARALLE,62081
Mme,DELASSUS,Maryse,Conseillère départementale,,Pas-de-Calais,PÉCRESSE Valérie,22/02/2022,PASDECALAIS,62,32,62,
M.,DUFAY,Michel,Maire,Belle-et-Houllefort,Pas-de-Calais,PÉCRESSE Valérie,22/02/2022,PASDECALAIS,62,32,62BELLEETHOULLEFORT,62105
M.,HUCHETTE,Olivier,Maire,Rougefay,Pas-de-Calais,PÉCRESSE Valérie,22/02/2022,PASDECALAIS,62,32,62ROUGEFAY,62722
M.,MONTEL,Damien,Maire,Averdoingt,Pas-de-Calais,ZEMMOUR Éric,22/02/2022,PASDECALAIS,62,32,62AVERDOINGT,62061
M.,COTTEL,Jean-Jacques,Maire,Bapaume,Pas-de-Calais,HIDALGO Anne,24/02/2022,PASDECALAIS,62,32,62BAPAUME,62080
Mme,THIEBAUT,Véronique,Maire,Biefvillers-lès-Bapaume,Pas-de-Calais,HIDALGO Anne,24/02/2022,PASDECALAIS,62,32,62BIEFVILLERSLESBAPAUME,62129
M.,CARON,Jean-François,Maire,Loos-en-Gohelle,Pas-de-Calais,JADOT Yannick,24/02/2022,PASDECALAIS,62,32,62LOOSENGOHELLE,62528
M.,BAILLY,Frédéric,Maire,Senlis,Pas-de-Calais,KOENIG Gaspard,24/02/2022,PASDECALAIS,62,32,62SENLIS,62790
M.,DOURLENS,Dominique,Maire,Fortel-en-Artois,Pas-de-Calais,LE PEN Marine,24/02/2022,PASDECALAIS,62,32,62FORTELENARTOIS,62346
Mme,LE PEN,Marine,Députée,11ème circonscription,Pas-de-Calais,LE PEN Marine,24/02/2022,PASDECALAIS,62,32,62EMECIRCONSCRIPTION,
M.,TIRMARCHE,Fredy,Maire,Quœux-Haut-Maînil,Pas-de-Calais,LE PEN Marine,24/02/2022,PASDECALAIS,62,32,62QUOEUXHAUTMAINIL,62683
Mme,BIEGALSKI,Valérie,Conseillère régionale,Hauts-De-France,Pas-de-Calais,MACRON Emmanuel,24/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,DEROUBAIX,Hervé,Maire,Robecq,Pas-de-Calais,MACRON Emmanuel,24/02/2022,PASDECALAIS,62,32,62ROBECQ,62713
M.,TINCHON,Jean-Marie,Maire,Boubers-sur-Canche,Pas-de-Calais,MARTINEZ Antoine,24/02/2022,PASDECALAIS,62,32,62BOUBERSSURCANCHE,62158
M.,BENOÎT,Gauthier,Maire,Avesnes,Pas-de-Calais,MÉLENCHON Jean-Luc,24/02/2022,PASDECALAIS,62,32,62AVESNES,62062
Mme,CLOEZ,Elodie,Conseillère régionale,Hauts-De-France,Pas-de-Calais,MÉLENCHON Jean-Luc,24/02/2022,PASDECALAIS,62,32,62HAUTSDEFRANCE,
M.,IDZIAK,Ludovic,Conseiller départemental,,Pas-de-Calais,MÉLENCHON Jean-Luc,24/02/2022,PASDECALAIS,62,32,62,
M.,MAROCCHINI,Jean-Pierre,Maire,Hauteville,Pas-de-Calais,MÉLENCHON Jean-Luc,24/02/2022,PASDECALAIS,62,32,62HAUTEVILLE,62418
M.,BAHEUX,Michaël,Maire,Radinghem,Pas-de-Calais,PÉCRESSE Valérie,24/02/2022,PASDECALAIS,62,32,62RADINGHEM,62685
M.,HENNEGUELLE,Gilles,Maire,Vincly,Pas-de-Calais,PÉCRESSE Valérie,24/02/2022,PASDECALAIS,62,32,62VINCLY,62862
Mme,LAPOUILLE,Emmanuelle,Conseillère départementale,,Pas-de-Calais,PÉCRESSE Valérie,24/02/2022,PASDECALAIS,62,32,62,
M.,WALLET,Frédéric,Maire,Haisnes,Pas-de-Calais,ROUSSEL Fabien,24/02/2022,PASDECALAIS,62,32,62HAISNES,62401
M.,DUGARIN,Michel,Maire,Rebreuve-sur-Canche,Pas-de-Calais,ZEMMOUR Éric,24/02/2022,PASDECALAIS,62,32,62REBREUVESURCANCHE,62694
M.,LEDUC,Philippe,Maire,Maninghem,Pas-de-Calais,ZEMMOUR Éric,24/02/2022,PASDECALAIS,62,32,62MANINGHEM,62545
