Civilité,Nom,Prénom,Mandat,Circonscription,Département,Candidat,Date de publication,dep_norm,dep_insee,reg_insee,norm,insee
M.,DUPUIS,Guy,Maire,Crugey,Côte-d'Or,LE PEN Marine,03/02/2022,COTEDOR,21,27,21CRUGEY,21214
M.,DELOGE,Gabriel,Maire,Soissons-sur-Nacey,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21SOISSONSSURNACEY,21610
M.,DUPONT,Dominique,Maire,Brochon,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21BROCHON,21110
M.,ESTIVALET,Jean-René,Maire,Étaules,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21ETAULES,21255
M.,GRIMPRET,Dominique,Maire,Ahuy,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21AHUY,21003
M.,MAYER,Cyril,Maire,Sainte-Colombe-sur-Seine,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21SAINTECOLOMBESURSEINE,21545
Mme,PAUPERT,Valérie,Maire,Barbirey-sur-Ouche,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21BARBIREYSUROUCHE,21045
M.,PIESVAUX,Eric,Maire,Pouilly-en-Auxois,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21POUILLYENAUXOIS,21501
Mme,PUGLIESE,Marie-Thérèse,Conseillère départementale,,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21,
M.,SÉRAFIN,Jean-Paul,Maire,Arcenant,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21ARCENANT,21017
Mme,ZITO,Florence,Maire,Saint-Nicolas-lès-Cîteaux,Côte-d'Or,MACRON Emmanuel,03/02/2022,COTEDOR,21,27,21SAINTNICOLASLESCITEAUX,21564
M.,MORIN,Gilbert,Maire,Segrois,Côte-d'Or,MÉLENCHON Jean-Luc,03/02/2022,COTEDOR,21,27,21SEGROIS,21597
M.,PETIDENT,Jérôme,Maire,Fain-lès-Moutiers,Côte-d'Or,MÉLENCHON Jean-Luc,03/02/2022,COTEDOR,21,27,21FAINLESMOUTIERS,21260
M.,BOLZE,Pierre,Conseiller départemental,,Côte-d'Or,PÉCRESSE Valérie,03/02/2022,COTEDOR,21,27,21,
Mme,COINT,Emmanuelle,Conseillère départementale,,Côte-d'Or,PÉCRESSE Valérie,03/02/2022,COTEDOR,21,27,21,
M.,GALAUD,Samuel,Maire,Le Val-Larrey,Côte-d'Or,PÉCRESSE Valérie,03/02/2022,COTEDOR,21,27,21LEVALLARREY,21272
Mme,PARENT,Anne,Conseillère départementale,,Côte-d'Or,PÉCRESSE Valérie,03/02/2022,COTEDOR,21,27,21,
M.,VÉJUX,Raphaël,Maire,Baulme-la-Roche,Côte-d'Or,PÉCRESSE Valérie,03/02/2022,COTEDOR,21,27,21BAULMELAROCHE,21051
M.,COLLIN,Éric,Maire,Charigny,Côte-d'Or,ROUSSEL Fabien,03/02/2022,COTEDOR,21,27,21CHARIGNY,21145
M.,BAILLEUX,Dominique,Maire,Curley,Côte-d'Or,ZEMMOUR Éric,03/02/2022,COTEDOR,21,27,21CURLEY,21217
M.,BOMMIER,Loup,Maire,Gurgy-le-Château,Côte-d'Or,ZEMMOUR Éric,03/02/2022,COTEDOR,21,27,21GURGYLECHATEAU,21313
Mme,CHODRON DE COURCEL,Marie,Maire,Écutigny,Côte-d'Or,ZEMMOUR Éric,03/02/2022,COTEDOR,21,27,21ECUTIGNY,21243
M.,PERRIN,François,Maire,Bonnencontre,Côte-d'Or,ZEMMOUR Éric,03/02/2022,COTEDOR,21,27,21BONNENCONTRE,21089
Mme,RIVIERE BOVE,Brigitte,Maire,Beaumont-sur-Vingeanne,Côte-d'Or,ZEMMOUR Éric,03/02/2022,COTEDOR,21,27,21BEAUMONTSURVINGEANNE,21053
M.,AUBERT,Alain,Maire,Vix,Côte-d'Or,ARTHAUD Nathalie,08/02/2022,COTEDOR,21,27,21VIX,21711
M.,AUCLAIR,Jean-Luc,Maire,Échigey,Côte-d'Or,ARTHAUD Nathalie,08/02/2022,COTEDOR,21,27,21ECHIGEY,21242
M.,JOLIET,Luc,Maire délégué d'une commune associée ou d'une commune déléguée,Tart,Côte-d'Or,ARTHAUD Nathalie,08/02/2022,COTEDOR,21,27,21TART,21623
M.,BARRIER,Pascal,Maire,Marcigny-sous-Thil,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21MARCIGNYSOUSTHIL,21380
Mme,BONIFACE,Estelle,Maire,La Bussière-sur-Ouche,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21LABUSSIERESUROUCHE,21120
Mme,CRIBLIER,Chantal,Maire,Gissey-le-Vieil,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21GISSEYLEVIEIL,21298
M.,DECOMBARD,Jean,Maire,Le Fête,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21LEFETE,21264
Mme,DELAGE,Corinne,Maire,Fontangy,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21FONTANGY,21280
M.,DUPUIS,Didier,Maire,Saint-Didier,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21SAINTDIDIER,21546
M.,GOBERT,Yann,Maire,Montoillot,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21MONTOILLOT,21439
M.,LEDOUX,Patrice,Maire,Clomot,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21CLOMOT,21181
M.,LEVOYET,Bernard,Maire,Vieilmoulin,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21VIEILMOULIN,21679
M.,ROYER,Yannick,Maire,Chaudenay-le-Château,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21CHAUDENAYLECHATEAU,21156
M.,SEBILLOTTE,Pascal,Maire,Grignon,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21GRIGNON,21308
M.,SIVRY,Jean-Marie,Maire,Thoisy-la-Berchère,Côte-d'Or,ASSELINEAU François,08/02/2022,COTEDOR,21,27,21THOISYLABERCHERE,21629
Mme,BAUBY,Béatrice,Maire,Juilly,Côte-d'Or,DUPONT-AIGNAN Nicolas,08/02/2022,COTEDOR,21,27,21JUILLY,21329
M.,PISSOT,Serge,Maire,Villeberny,Côte-d'Or,DUPONT-AIGNAN Nicolas,08/02/2022,COTEDOR,21,27,21VILLEBERNY,21690
M.,ALMEIDA,José,Maire,Longvic,Côte-d'Or,HIDALGO Anne,08/02/2022,COTEDOR,21,27,21LONGVIC,21355
Mme,CHARRET-GODARD,Océane,Conseillère régionale,Bourgogne-Franche-Comté,Côte-d'Or,HIDALGO Anne,08/02/2022,COTEDOR,21,27,21BOURGOGNEFRANCHECOMTE,
M.,DÉTANG,Rémi,Maire,Quetigny,Côte-d'Or,HIDALGO Anne,08/02/2022,COTEDOR,21,27,21QUETIGNY,21515
Mme,TONOT,Céline,Conseillère départementale,,Côte-d'Or,HIDALGO Anne,08/02/2022,COTEDOR,21,27,21,
M.,FAURE-STERNAD,Pierre,Maire,Sainte-Colombe-en-Auxois,Côte-d'Or,JADOT Yannick,08/02/2022,COTEDOR,21,27,21SAINTECOLOMBEENAUXOIS,21544
Mme,HERVIEU,Catherine,Conseillère départementale,,Côte-d'Or,JADOT Yannick,08/02/2022,COTEDOR,21,27,21,
Mme,LAGNEAU,Aurore,Conseillère régionale,Bourgogne-Franche-Comté,Côte-d'Or,JADOT Yannick,08/02/2022,COTEDOR,21,27,21BOURGOGNEFRANCHECOMTE,
M.,GALLIEN,Olivier,Maire,Oigny,Côte-d'Or,KAZIB Anasse,08/02/2022,COTEDOR,21,27,21OIGNY,21466
M.,DUDOUET,Eric,Maire,Étalante,Côte-d'Or,KUZMANOVIC Georges,08/02/2022,COTEDOR,21,27,21ETALANTE,21253
M.,BETHENOD,Bruno,Maire,Arceau,Côte-d'Or,LASSALLE Jean,08/02/2022,COTEDOR,21,27,21ARCEAU,21016
M.,VERDREAU,Gérard,Maire,Prâlon,Côte-d'Or,LASSALLE Jean,08/02/2022,COTEDOR,21,27,21PRALON,21504
M.,CHAUMONNOT,Jean-Louis,Maire,Bissey-la-Côte,Côte-d'Or,LE PEN Marine,08/02/2022,COTEDOR,21,27,21BISSEYLACOTE,21077
M.,BALIZET,Philippe,Maire,Chaux,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21CHAUX,21162
M.,BRACHOTTE,Gilles,Maire,Thorey-en-Plaine,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21THOREYENPLAINE,21632
M.,COIQUIL,Jacques-François,Maire,Auxonne,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21AUXONNE,21038
M.,COLLIN,Eric,Maire,Poncey-lès-Athée,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21PONCEYLESATHEE,21493
M.,COLSON,Bénigne,Maire,Frénois,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21FRENOIS,21286
Mme,DANCER,Céline,Maire,Chassagne-Montrachet,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21CHASSAGNEMONTRACHET,21150
M.,DELFOUR,Jean-Paul,Maire,Perrigny-sur-l'Ognon,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21PERRIGNYSURLOGNON,21482
M.,DEWAELE,Emmanuel,Maire,Bissey-la-Pierre,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21BISSEYLAPIERRE,21078
Mme,KHATTABI,Fadila,Députée,3ème circonscription,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21EMECIRCONSCRIPTION,
M.,MARTIN,Didier,Député,1ère circonscription,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21ERECIRCONSCRIPTION,
M.,PATRIAT,François,Sénateur,,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21,
M.,QUINET,Michel,Maire,Sainte-Marie-la-Blanche,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21SAINTEMARIELABLANCHE,21558
M.,TOUBIN,Didier,Maire,Comblanchien,Côte-d'Or,MACRON Emmanuel,08/02/2022,COTEDOR,21,27,21COMBLANCHIEN,21186
M.,GOUYETTE,Patrick,Maire,Villedieu,Côte-d'Or,MÉLENCHON Jean-Luc,08/02/2022,COTEDOR,21,27,21VILLEDIEU,21693
Mme,BONNET-VALLET,Marie-Claire,Maire,Pontailler-sur-Saône,Côte-d'Or,PÉCRESSE Valérie,08/02/2022,COTEDOR,21,27,21PONTAILLERSURSAONE,21496
M.,CARRÉ,Gilles,Maire,Couchey,Côte-d'Or,PÉCRESSE Valérie,08/02/2022,COTEDOR,21,27,21COUCHEY,21200
M.,DARPHIN,Thierry,Maire,Is-sur-Tille,Côte-d'Or,PÉCRESSE Valérie,08/02/2022,COTEDOR,21,27,21ISSURTILLE,21317
M.,DELATTE,Rémi,Député,2ème circonscription,Côte-d'Or,PÉCRESSE Valérie,08/02/2022,COTEDOR,21,27,21EMECIRCONSCRIPTION,
M.,DUGOURD,François-Xavier,Conseiller départemental,,Côte-d'Or,PÉCRESSE Valérie,08/02/2022,COTEDOR,21,27,21,
M.,LAMY,Alain,Maire,Blaisy-Bas,Côte-d'Or,PÉCRESSE Valérie,08/02/2022,COTEDOR,21,27,21BLAISYBAS,21080
Mme,LOISIER,Anne-Catherine,Sénatrice,,Côte-d'Or,PÉCRESSE Valérie,08/02/2022,COTEDOR,21,27,21,
M.,RUET,Guillaume,Maire,Chevigny-Saint-Sauveur,Côte-d'Or,PÉCRESSE Valérie,08/02/2022,COTEDOR,21,27,21CHEVIGNYSAINTSAUVEUR,21171
M.,RUINET,Fabian,Maire,Talant,Côte-d'Or,PÉCRESSE Valérie,08/02/2022,COTEDOR,21,27,21TALANT,21617
M.,BAUDRY,Didier,Maire,Nesle-et-Massoult,Côte-d'Or,POUTOU Philippe,08/02/2022,COTEDOR,21,27,21NESLEETMASSOULT,21451
Mme,POINSEL,Marie,Conseillère régionale,Bourgogne-Franche-Comté,Côte-d'Or,ROUSSEL Fabien,08/02/2022,COTEDOR,21,27,21BOURGOGNEFRANCHECOMTE,
M.,FRANJOU,Bernard,Maire,Darcey,Côte-d'Or,TAUBIRA Christiane,08/02/2022,COTEDOR,21,27,21DARCEY,21226
Mme,MONARD,Amandine,Maire,Alise-Sainte-Reine,Côte-d'Or,TAUBIRA Christiane,08/02/2022,COTEDOR,21,27,21ALISESAINTEREINE,21008
M.,GUYOT,Michel,Maire,Courlon,Côte-d'Or,ZEMMOUR Éric,08/02/2022,COTEDOR,21,27,21COURLON,21207
M.,MOINDROT,Hubert,Maire,Pagny-le-Château,Côte-d'Or,ZEMMOUR Éric,08/02/2022,COTEDOR,21,27,21PAGNYLECHATEAU,21475
M.,CHARDON,Philippe,Maire,Montigny-sur-Aube,Côte-d'Or,DUPONT-AIGNAN Nicolas,10/02/2022,COTEDOR,21,27,21MONTIGNYSURAUBE,21432
M.,JOBARD,Marcel,Maire,Villy-le-Moutier,Côte-d'Or,DUPONT-AIGNAN Nicolas,10/02/2022,COTEDOR,21,27,21VILLYLEMOUTIER,21708
M.,LECONTE,Roland,Maire,Rougemont,Côte-d'Or,DUPONT-AIGNAN Nicolas,10/02/2022,COTEDOR,21,27,21ROUGEMONT,21530
M.,BECQUET,Alain,Maire,Seurre,Côte-d'Or,HIDALGO Anne,10/02/2022,COTEDOR,21,27,21SEURRE,21607
M.,FALCONNET,Thierry,Maire,Chenôve,Côte-d'Or,HIDALGO Anne,10/02/2022,COTEDOR,21,27,21CHENOVE,21166
M.,BÉRAUD,Eric,Maire,Lusigny-sur-Ouche,Côte-d'Or,JADOT Yannick,10/02/2022,COTEDOR,21,27,21LUSIGNYSUROUCHE,21360
M.,LENOIR,Michel,Maire,Saint-Julien,Côte-d'Or,LASSALLE Jean,10/02/2022,COTEDOR,21,27,21SAINTJULIEN,21555
M.,BOURGOIS,Dominique Alexandre,Conseiller régional,Bourgogne-Franche-Comté,Côte-d'Or,LE PEN Marine,10/02/2022,COTEDOR,21,27,21BOURGOGNEFRANCHECOMTE,
Mme,FORTIER,Mélanie,Conseillère régionale,Bourgogne-Franche-Comté,Côte-d'Or,LE PEN Marine,10/02/2022,COTEDOR,21,27,21BOURGOGNEFRANCHECOMTE,
M.,LIORET,René,Conseiller régional,Bourgogne-Franche-Comté,Côte-d'Or,LE PEN Marine,10/02/2022,COTEDOR,21,27,21BOURGOGNEFRANCHECOMTE,
Mme,BOËZ,Joëlle,Maire,Voudenay,Côte-d'Or,MACRON Emmanuel,10/02/2022,COTEDOR,21,27,21VOUDENAY,21715
M.,BRINGOUT,Christophe,Maire,Labergement-lès-Auxonne,Côte-d'Or,MACRON Emmanuel,10/02/2022,COTEDOR,21,27,21LABERGEMENTLESAUXONNE,21331
Mme,DUPARC,Marie-Line,Maire,Saint-Jean-de-Losne,Côte-d'Or,MACRON Emmanuel,10/02/2022,COTEDOR,21,27,21SAINTJEANDELOSNE,21554
M.,SOLLER,Jean-Luc,Maire,Laperrière-sur-Saône,Côte-d'Or,MACRON Emmanuel,10/02/2022,COTEDOR,21,27,21LAPERRIERESURSAONE,21342
M.,BORNOT,Christian,Maire,Buncey,Côte-d'Or,PÉCRESSE Valérie,10/02/2022,COTEDOR,21,27,21BUNCEY,21115
M.,ROMMEL,Jean-Paul,Maire,Gomméville,Côte-d'Or,POUTOU Philippe,10/02/2022,COTEDOR,21,27,21GOMMEVILLE,21302
M.,MOLINOZ,Patrick,Maire,Venarey-les-Laumes,Côte-d'Or,TAUBIRA Christiane,10/02/2022,COTEDOR,21,27,21VENAREYLESLAUMES,21663
M.,TRUCHOT,Jean-Noël,Maire,Sacquenay,Côte-d'Or,ZEMMOUR Éric,10/02/2022,COTEDOR,21,27,21SACQUENAY,21536
M.,ROUSSEL,Stéphane,Maire,Vannaire,Côte-d'Or,DUPONT-AIGNAN Nicolas,15/02/2022,COTEDOR,21,27,21VANNAIRE,21653
Mme,SULLEROT,Katia,Maire,Gurgy-la-Ville,Côte-d'Or,DUPONT-AIGNAN Nicolas,15/02/2022,COTEDOR,21,27,21GURGYLAVILLE,21312
M.,AUDARD,Patrick,Conseiller départemental,,Côte-d'Or,HIDALGO Anne,15/02/2022,COTEDOR,21,27,21,
Mme,MODDE,Stéphanie,Conseillère régionale,Bourgogne-Franche-Comté,Côte-d'Or,JADOT Yannick,15/02/2022,COTEDOR,21,27,21BOURGOGNEFRANCHECOMTE,
M.,CHAMPRENAULT,François,Maire,Marcilly-Ogny,Côte-d'Or,LE PEN Marine,15/02/2022,COTEDOR,21,27,21MARCILLYOGNY,21382
M.,MOREAU,Patrick,Maire,Noiron-sur-Bèze,Côte-d'Or,LE PEN Marine,15/02/2022,COTEDOR,21,27,21NOIRONSURBEZE,21459
M.,LIBRE,Michel,Maire,Lacanche,Côte-d'Or,MACRON Emmanuel,15/02/2022,COTEDOR,21,27,21LACANCHE,21334
M.,MONIN,Jean Pascal,Maire,Nolay,Côte-d'Or,MACRON Emmanuel,15/02/2022,COTEDOR,21,27,21NOLAY,21461
M.,POILLOT,Michel,Maire,Vandenesse-en-Auxois,Côte-d'Or,MACRON Emmanuel,15/02/2022,COTEDOR,21,27,21VANDENESSEENAUXOIS,21652
Mme,POSIÈRE,Marie-Claude,Maire,Villotte-Saint-Seine,Côte-d'Or,MACRON Emmanuel,15/02/2022,COTEDOR,21,27,21VILLOTTESAINTSEINE,21705
Mme,ROSENBLATT-PETITJEAN,Anne,Maire,Lanthes,Côte-d'Or,MACRON Emmanuel,15/02/2022,COTEDOR,21,27,21LANTHES,21340
M.,EL HASSOUNI,Hamid,Conseiller départemental,,Côte-d'Or,MÉLENCHON Jean-Luc,15/02/2022,COTEDOR,21,27,21,
M.,ANTONI,Jean-Michel,Maire,Laignes,Côte-d'Or,PÉCRESSE Valérie,15/02/2022,COTEDOR,21,27,21LAIGNES,21336
M.,BRIGAND,Hubert,Conseiller départemental,,Côte-d'Or,PÉCRESSE Valérie,15/02/2022,COTEDOR,21,27,21,
M.,DELACOUR,Sébastien,Maire,Pouilly-sur-Saône,Côte-d'Or,PÉCRESSE Valérie,15/02/2022,COTEDOR,21,27,21POUILLYSURSAONE,21502
M.,DODET,Jean-François,Maire,Saint-Apollinaire,Côte-d'Or,PÉCRESSE Valérie,15/02/2022,COTEDOR,21,27,21SAINTAPOLLINAIRE,21540
M.,GUICHARD,Arnauld,Maire,Chorey-les-Beaune,Côte-d'Or,PÉCRESSE Valérie,15/02/2022,COTEDOR,21,27,21CHOREYLESBEAUNE,21173
M.,MAROTEL,Michel,Maire,Cheuge,Côte-d'Or,PÉCRESSE Valérie,15/02/2022,COTEDOR,21,27,21CHEUGE,21167
Mme,MUTIN,Nadine,Maire,Ruffey-lès-Echirey,Côte-d'Or,PÉCRESSE Valérie,15/02/2022,COTEDOR,21,27,21RUFFEYLESECHIREY,21535
M.,SUGUENOT,Alain,Maire,Beaune,Côte-d'Or,PÉCRESSE Valérie,15/02/2022,COTEDOR,21,27,21BEAUNE,21054
Mme,DELARUE,Florence,Maire,Salmaise,Côte-d'Or,TAUBIRA Christiane,15/02/2022,COTEDOR,21,27,21SALMAISE,21580
M.,PERRIN,Eric,Maire,Grésigny-Sainte-Reine,Côte-d'Or,TAUBIRA Christiane,15/02/2022,COTEDOR,21,27,21GRESIGNYSAINTEREINE,21307
M.,VALENTIN,Gilbert,Maire,Jallanges,Côte-d'Or,THOUY Hélène,15/02/2022,COTEDOR,21,27,21JALLANGES,21322
M.,BAUBY,Bruno,Maire,Chassey,Côte-d'Or,DUPONT-AIGNAN Nicolas,17/02/2022,COTEDOR,21,27,21CHASSEY,21151
Mme,MORTIER,Geneviève,Maire,Censerey,Côte-d'Or,DUPONT-AIGNAN Nicolas,17/02/2022,COTEDOR,21,27,21CENSEREY,21124
M.,SOUPAULT,Bernard,Maire,Larrey,Côte-d'Or,DUPONT-AIGNAN Nicolas,17/02/2022,COTEDOR,21,27,21LARREY,21343
Mme,CARLIER,Caroline,Conseillère départementale,,Côte-d'Or,JADOT Yannick,17/02/2022,COTEDOR,21,27,21,
M.,BEUGNOT,Guillaume,Maire,Orret,Côte-d'Or,KAZIB Anasse,17/02/2022,COTEDOR,21,27,21ORRET,21471
M.,LANIER,Yves,Maire,Soussey-sur-Brionne,Côte-d'Or,LASSALLE Jean,17/02/2022,COTEDOR,21,27,21SOUSSEYSURBRIONNE,21613
M.,BONDIVENA,Dominique,Maire,Flavigny-sur-Ozerain,Côte-d'Or,MACRON Emmanuel,17/02/2022,COTEDOR,21,27,21FLAVIGNYSUROZERAIN,21271
Mme,DE COURSON,Yolaine,Députée,4ème circonscription,Côte-d'Or,MACRON Emmanuel,17/02/2022,COTEDOR,21,27,21EMECIRCONSCRIPTION,
Mme,GAUTHEY,Evelyne,Maire,Boncourt-le-Bois,Côte-d'Or,MACRON Emmanuel,17/02/2022,COTEDOR,21,27,21BONCOURTLEBOIS,21088
Mme,SADON,Catherine,Maire,Semur-en-Auxois,Côte-d'Or,MACRON Emmanuel,17/02/2022,COTEDOR,21,27,21SEMURENAUXOIS,21603
M.,VADROT,Guy,Maire,Santenay,Côte-d'Or,MACRON Emmanuel,17/02/2022,COTEDOR,21,27,21SANTENAY,21582
M.,CHEVILLON,Marc,Maire,Remilly-en-Montagne,Côte-d'Or,TAUBIRA Christiane,17/02/2022,COTEDOR,21,27,21REMILLYENMONTAGNE,21520
M.,NÉAULT,Denis,Maire,Saint-Martin-de-la-Mer,Côte-d'Or,TAUBIRA Christiane,17/02/2022,COTEDOR,21,27,21SAINTMARTINDELAMER,21560
M.,RIGAUD,Jean-Marc,Maire,Pouillenay,Côte-d'Or,TAUBIRA Christiane,17/02/2022,COTEDOR,21,27,21POUILLENAY,21500
M.,BELLEVILLE,Philippe,Maire,Sennecey-lès-Dijon,Côte-d'Or,ZEMMOUR Éric,17/02/2022,COTEDOR,21,27,21SENNECEYLESDIJON,21605
M.,BIGARNET,Damien,Maire,Frôlois,Côte-d'Or,ZEMMOUR Éric,17/02/2022,COTEDOR,21,27,21FROLOIS,21288
